Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"C Page, TK Khong","Is tramadol associated with an increase in all-cause mortality among patients with osteoarthritis?",2020,"Drug and Therapeutics Bulletin","dtb.bmj.com","https://dtb.bmj.com/content/58/8/120.abstract","",414,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,2,5,"A cohort study of patients with osteoarthritis found that an initial prescription of tramadol was associated with a higher risk of mortality over 1 year of follow-up compared with commonly …","","https://scholar.google.com/scholar?q=related:ep6SCKIOaqcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"M Marcus, TKL Parkes, J Hardinges, R Vasileva","Using open data for public services",2020,"OPEN DATA","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/51176/1/9781928502128.pdf#page=66","https://scholar.google.com/scholar?cites=5823710814855708450&as_sdt=2005&sciodt=0,5&hl=en",417,"2025-06-30 21:06:11","PDF","","","",,,,,3,0.60,1,4,5,"Many public services in the UK are expected to deliver efficiency savings along with improved outcomes for citizens. At the same time, public service delivery is increasingly …","https://library.oapen.org/bitstream/handle/20.500.12657/51176/1/9781928502128.pdf#page=66","https://scholar.google.com/scholar?q=related:Ij8TeiH60VAJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
17,"R Allison, DM Lecky, E Beech…","What antimicrobial stewardship strategies do NHS commissioning organizations implement in primary care in England?",2020,"JAC-antimicrobial …","academic.oup.com","https://academic.oup.com/jacamr/article-pdf/doi/10.1093/jacamr/dlaa020/38317429/dlaa020.pdf","https://scholar.google.com/scholar?cites=6869273989963981955&as_sdt=2005&sciodt=0,5&hl=en",420,"2025-06-30 21:06:11","PDF","10.1093/jacamr/dlaa020/38317429/dlaa020","","",,,,,17,3.40,4,4,5,"Objectives To identify and explore strategies that English NHS commissioning organizations implemented to improve antimicrobial stewardship (AMS) within primary care. Methods …","https://academic.oup.com/jacamr/article-pdf/doi/10.1093/jacamr/dlaa020/38317429/dlaa020.pdf","https://scholar.google.com/scholar?q=related:gySihEyQVF8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
18,"NM Davies, AE Taylor, GMJ Taylor…","Varenicline versus nicotine replacement therapy for long-term smoking cessation: an observational study using the Clinical Practice Research Datalink",2020,"Health Technology …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC7061271/","https://scholar.google.com/scholar?cites=3294619808159515861&as_sdt=2005&sciodt=0,5&hl=en",425,"2025-06-30 21:06:11","HTML","","","",,,,,18,3.60,5,4,5,"BACKGROUND Smoking is the leading avoidable cause of illness and premature mortality. The first-line treatments for smoking cessation are nicotine replacement therapy and …","https://pmc.ncbi.nlm.nih.gov/articles/PMC7061271/","https://scholar.google.com/scholar?q=related:1URQh0LXuC0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
32,"R Duarte, A Stainthorpe, J Greenhalgh…","Lead-I ECG for detecting atrial fibrillation in patients with an irregular pulse using single time point testing: a systematic review and economic evaluation",2020,"Health Technology …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC6983912/","https://scholar.google.com/scholar?cites=2955698750257185969&as_sdt=2005&sciodt=0,5&hl=en",426,"2025-06-30 21:06:11","HTML","","","",,,,,32,6.40,8,4,5,"BACKGROUND Atrial fibrillation (AF) is the most common type of cardiac arrhythmia and is associated with an increased risk of stroke and congestive heart failure. Lead-I …","https://pmc.ncbi.nlm.nih.gov/articles/PMC6983912/","https://scholar.google.com/scholar?q=related:sUQleFrABCkJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
13,"L Atkins, T Chadborn, P Bondaronek…","Content and mechanism of action of national antimicrobial stewardship interventions on management of respiratory tract infections in primary and community …",2020,"Antibiotics","mdpi.com","https://www.mdpi.com/2079-6382/9/8/512","https://scholar.google.com/scholar?cites=12711224598907765618&as_sdt=2005&sciodt=0,5&hl=en",440,"2025-06-30 21:06:11","HTML","","","",,,,,13,2.60,3,4,5,"A major modifiable factor contributing to antimicrobial resistance (AMR) is inappropriate use and overuse of antimicrobials, such as antibiotics. This study aimed to describe the content …","https://www.mdpi.com/2079-6382/9/8/512","https://scholar.google.com/scholar?q=related:csMa_mxXZ7AJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"DTB Team","Duration and severity of antidepressant withdrawal effects",2020,"","search.proquest.com","https://search.proquest.com/openview/508f9f7656d03372719d87af0463c875/1?pq-origsite=gscholar&cbl=2040967","",441,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,5,"The incidence, severity and duration of antidepressant withdrawal effects may be greater than clinical guidelines previously suggested and could lead to misdiagnosis of withdrawal …","","https://scholar.google.com/scholar?q=related:qwClnWYHJMwJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
11,"T Liew, R Goodwin, L Walasek","Voting patterns, revoking article 50 and antidepressant trends in England following the Brexit referendum",2020,"Social Science &Medicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S0277953620302446","https://scholar.google.com/scholar?cites=4138251074496041555&as_sdt=2005&sciodt=0,5&hl=en",447,"2025-06-30 21:06:11","","","","",,,,,11,2.20,4,3,5,"Unexpected social or economic events have been shown to negatively impact mental health and wellbeing. The result of the 2016 Brexit referendum in the UK has been associated with …","https://wrap.warwick.ac.uk/136412/1/WRAP-Voting-revoking-Article-50-antidepressant-trends-Brexit-referendum.pdf","https://scholar.google.com/scholar?q=related:UxK3Rm0FbjkJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
29,"CJ Ferro, F Solkhon, Z Jalal…","Relevance of physicochemical properties and functional pharmacology data to predict the clinical safety profile of direct oral anticoagulants",2020,"Pharmacology …","Wiley Online Library","https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1002/prp2.603","https://scholar.google.com/scholar?cites=6553579671892358610&as_sdt=2005&sciodt=0,5&hl=en",450,"2025-06-30 21:06:11","","10.1002/prp2.603","","",,,,,29,5.80,7,4,5,"Direct oral anticoagulants (DOACs) have rapidly become the drug class of choice for anticoagulation therapy in secondary care. It is known that gastrointestinal hemorrhage are …","https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1002/prp2.603","https://scholar.google.com/scholar?q=related:0nVdPv398loJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
9,"L Morrell, J Buchanan, LSJ Roope, KB Pouwels…","Delayed antibiotic prescription by general practitioners in the UK: A stated-choice study",2020,"Antibiotics","mdpi.com","https://www.mdpi.com/2079-6382/9/9/608","https://scholar.google.com/scholar?cites=11477844904527706534&as_sdt=2005&sciodt=0,5&hl=en",453,"2025-06-30 21:06:11","HTML","","","",,,,,9,1.80,2,5,5,"Delayed antibiotic prescription in primary care has been shown to reduce antibiotic consumption, without increasing risk of complications, yet is not widely used in the UK. We sought to …","https://www.mdpi.com/2079-6382/9/9/608","https://scholar.google.com/scholar?q=related:prlm4SB_SZ8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
61,"S Golder, K O'Connor, S Hennessy, R Gross…","Assessment of beliefs and attitudes about statins posted on Twitter: a qualitative study",2020,"JAMA network …","jamanetwork.com","https://jamanetwork.com/journals/jamanetworkopen/article-abstract/2767638","https://scholar.google.com/scholar?cites=8242046860599091479&as_sdt=2005&sciodt=0,5&hl=en",454,"2025-06-30 21:06:11","","","","",,,,,61,12.20,12,5,5,"Importance Statins are prescribed to help lower cholesterol levels but have poor adherence rates. Attitudes or beliefs toward medications are important to ascertain because they may …","https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2767638","https://scholar.google.com/scholar?q=related:F-EhlPOhYXIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"C Hemmingsen, J Matheson","Safer Prescribing: The Threat and Challenge of Caring for People with Chronic Pain",2020,"Tackling Causes and …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781351013918-11/safer-prescribing-threat-challenge-caring-people-chronic-pain-clarissa-hemmingsen-james-matheson","",469,"2025-06-30 21:06:11","","10.1201/9781351013918-11","","",,,,,0,0.00,0,2,5,"Chronic pain is understood not just to be a symptomatic element of other more identifiable morbidities, but a defined condition in its own right. Prior to 1986 stigma surrounding the …","","https://scholar.google.com/scholar?q=related:zOwXvnN6M-4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"AC TALE","Safer Prescribing: The Threat and Challenge of Caring for People with Chronic Pain",2020,"Tackling Causes and Consequences of Health …","books.google.com","https://books.google.com/books?hl=en&lr=&id=i_nJDwAAQBAJ&oi=fnd&pg=PT101&dq=%22openprescribing%22&ots=hADKWy8-vO&sig=_irjlGCsQ3GrEEAwhYvHjBt1Xyo","",472,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,5,"Prior to 1986 stigma surrounding the prescription and taking of opioids meant people often suffered unnecessarily and died in pain. Then came the World Health Organisation (WHO) …","","https://scholar.google.com/scholar?q=related:AjAC1LJgYsoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
9,"N Slater, S White, M Frisher","Central nervous system (CNS) medications and polypharmacy in later life: cross-sectional analysis of the English Longitudinal Study of Ageing (ELSA)",2020,"BMJ open","bmjopen.bmj.com","https://bmjopen.bmj.com/content/10/9/e034346.abstract","https://scholar.google.com/scholar?cites=17068405107298726886&as_sdt=2005&sciodt=0,5&hl=en",477,"2025-06-30 21:06:11","","","","",,,,,9,1.80,3,3,5,"Objectives Many central nervous system (CNS) medications are considered potentially inappropriate for prescribing in older people; however, these medications are common in …","https://bmjopen.bmj.com/content/bmjopen/10/9/e034346.full.pdf","https://scholar.google.com/scholar?q=related:5vMARwMo3-wJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"N Stamboglis","Essays on antibiotic prescription and pharmaceutical regulation",2020,"","openaccess.city.ac.uk","https://openaccess.city.ac.uk/id/eprint/24745/","",487,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,5,"Recent years saw a sharp increase in antibiotic resistance world-wide. The increase in resistance poses a serious threat to society and health systems. Over-prescription of antibiotics in …","https://openaccess.city.ac.uk/id/eprint/24745/1/Stamboglis%2C%20Niccolo.pdf","https://scholar.google.com/scholar?q=related:Rmw2PYjgLB8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
11,"CE Adams, AA Montgomery, T Aburrow, S Bloomfield…","Adding evidence of the effects of treatments into relevant Wikipedia pages: a randomised trial",2020,"BMJ open","bmjopen.bmj.com","https://bmjopen.bmj.com/content/10/2/e033655.abstract","https://scholar.google.com/scholar?cites=4859890709107682469&as_sdt=2005&sciodt=0,5&hl=en",495,"2025-06-30 21:06:11","","","","",,,,,11,2.20,2,5,5,"Objectives To investigate the effects of adding high-grade quantitative evidence of outcomes of treatments into relevant Wikipedia pages on further information-seeking behaviour by the …","https://bmjopen.bmj.com/content/bmjopen/10/2/e033655.full.pdf","https://scholar.google.com/scholar?q=related:payV49nMcUMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
14,"B Jeffrey, DM Aanensen…","Predicting the future distribution of antibiotic resistance using time series forecasting and geospatial modelling",2020,"Wellcome Open …","wellcomeopenresearch.org","https://wellcomeopenresearch.org/articles/5-194","https://scholar.google.com/scholar?cites=8186281406408060172&as_sdt=2005&sciodt=0,5&hl=en",503,"2025-06-30 21:06:11","HTML","","","",,,,,14,2.80,5,3,5,"Background: Increasing antibiotic resistance in a location may be mitigated by changes in treatment policy, or interventions to limit transmission of resistant bacteria. Therefore, accurate …","https://wellcomeopenresearch.org/articles/5-194","https://scholar.google.com/scholar?q=related:DG1W_JCDm3EJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"J Benjamin, DM Aanensen…","Predicting the future distribution of antibiotic resistance using time series forecasting and geospatial modelling [version 1; peer review: awaiting peer review]",2020,"Wellcome Open …","search.proquest.com","https://search.proquest.com/openview/1bf181187cfe9c6c9562799e4484897f/1?pq-origsite=gscholar&cbl=2050296","https://scholar.google.com/scholar?cites=8561602070984677938&as_sdt=2005&sciodt=0,5&hl=en",508,"2025-06-30 21:06:11","","","","",,,,,1,0.20,0,3,5,"Background: Increasing antibiotic resistance in a location may be mitigated by changes in treatment policy, or interventions to limit transmission of resistant bacteria. Therefore, accurate …","","https://scholar.google.com/scholar?q=related:MlpK5bjr0HYJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"DTB Team","EMA suspends licence for ingenol mebutate (Picato)",2020,"","dtb.bmj.com","https://dtb.bmj.com/content/dtb/early/2020/03/04/dtb.2020.000012.full.pdf","https://scholar.google.com/scholar?cites=11431632202394348812&as_sdt=2005&sciodt=0,5&hl=en",510,"2025-06-30 21:06:11","","","","",,,,,1,0.20,1,1,5,"Every month, DTB scans sources of information on treatments, disease management and other healthcare topics for key items to bring to our readers’ attention and help them keep up to …","","https://scholar.google.com/scholar?q=related:DK2hsutQpZ4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"DTB Team","EMA suspends licence for ingenol mebutate (Picato)",2020,"","dtb.bmj.com","https://dtb.bmj.com/content/dtb/early/2020/03/04/dtb.2020.000012.full.pdf","https://scholar.google.com/scholar?cites=11431632202394348812&as_sdt=2005&sciodt=0,5&hl=en",512,"2025-06-30 21:06:11","","","","",,,,,1,0.20,1,1,5,"Every month, DTB scans sources of information on treatments, disease management and other healthcare topics for key items to bring to our readers’ attention and help them keep up to …","","https://scholar.google.com/scholar?q=related:DK2hsutQpZ4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
364,"M Verret, F Lauzier, R Zarychanski, C Perron…","Perioperative use of gabapentinoids for the management of postoperative acute pain: a systematic review and meta-analysis",2020,"…","ingentaconnect.com","https://www.ingentaconnect.com/content/wk/aln/2020/00000133/00000002/art00011","https://scholar.google.com/scholar?cites=14507395441270370692&as_sdt=2005&sciodt=0,5&hl=en",530,"2025-06-30 21:06:11","","","","",,,,,364,72.80,73,5,5,"Background: Widely used for acute pain management, the clinical benefit from perioperative use of gabapentinoids is uncertain. The aim of this systematic review was to assess the …","","https://scholar.google.com/scholar?q=related:hLEKVUqfVMkJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"RH Thomas, J Brolly","National Institute for Health and Care Excellence (NICE) Guidelines on Cannabis-Based Medicinal Products: Clinical Practice Implications for Epilepsy …",2020,"EMJ","emjreviews.com","https://www.emjreviews.com/wp-content/uploads/2020/06/National-Institute-for-Health-and-Care-Excellence-NICE-Guidelines-on-Cannabis-Based-Medicinal-Products-2.pdf","https://scholar.google.com/scholar?cites=10367523287646967191&as_sdt=2005&sciodt=0,5&hl=en",536,"2025-06-30 21:06:11","PDF","","","",,,,,1,0.20,1,2,5,"The UK’s National Institute for Health and Care Excellence (NICE) has produced new evidence-based guidance on the prescription of cannabis-based medicinal products (CBMP) to …","https://www.emjreviews.com/wp-content/uploads/2020/06/National-Institute-for-Health-and-Care-Excellence-NICE-Guidelines-on-Cannabis-Based-Medicinal-Products-2.pdf","https://scholar.google.com/scholar?q=related:l5XJKIDX4I8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
